127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb.gif HTTP/1.0" 200 2326 "http://www.referer.com/start.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb404.gif HTTP/1.0" 404 1260 "http://www.referer.com/notfound.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb404.gif HTTP/1.0" 404 1260 "http://www.referer.com/notfound.html" "Mozilla"
127.0.0.1 - - [2020-10-01 13:55:36.555] "GET /apache_pb404.gif HTTP/1.0" 404 1260 "http://www.referer.com/notfound.html" "Mozilla"
