Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg CH4,Dual purpose 4X4 km Managed cars (by market segment),0.00008
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg CO2,Dual purpose 4X4 km Managed cars (by market segment),0.19627
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,km,km,kg N2O,Dual purpose 4X4 km Managed cars (by market segment),0.00149
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CO2e,Dual purpose 4X4 miles Managed cars (by market segment),0.31837
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CH4,Dual purpose 4X4 miles Managed cars (by market segment),0.00012
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg CO2,Dual purpose 4X4 miles Managed cars (by market segment),0.31586
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Unknown,miles,miles,kg N2O,Dual purpose 4X4 miles Managed cars (by market segment),0.00239
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Dual purpose 4X4 km Managed cars (by market segment),0.10639
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Dual purpose 4X4 km Managed cars (by market segment),0.00033
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Dual purpose 4X4 km Managed cars (by market segment),0.10566
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Dual purpose 4X4 km Managed cars (by market segment),0.00040
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Dual purpose 4X4 miles Managed cars (by market segment),0.17121
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Dual purpose 4X4 miles Managed cars (by market segment),0.00052
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Dual purpose 4X4 miles Managed cars (by market segment),0.17004
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Dual purpose 4X4 miles Managed cars (by market segment),0.00065
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,km,kg CO2e,Dual purpose 4X4 km Managed cars (by market segment),0.07075
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,km,kg CH4,Dual purpose 4X4 km Managed cars (by market segment),0.00022
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,km,kg CO2,Dual purpose 4X4 km Managed cars (by market segment),0.07011
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,km,kg N2O,Dual purpose 4X4 km Managed cars (by market segment),0.00042
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,miles,kg CO2e,Dual purpose 4X4 miles Managed cars (by market segment),0.11386
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,miles,kg CH4,Dual purpose 4X4 miles Managed cars (by market segment),0.00035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,miles,kg CO2,Dual purpose 4X4 miles Managed cars (by market segment),0.11283
Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,miles,kg N2O,Dual purpose 4X4 miles Managed cars (by market segment),0.00068
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,km,kg CO2e,MPV km Managed cars (by market segment),0.17627
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,km,kg CH4,MPV km Managed cars (by market segment),0.000003
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,km,kg CO2,MPV km Managed cars (by market segment),0.17443
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,km,km,kg N2O,MPV km Managed cars (by market segment),0.00184
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,miles,kg CO2e,MPV miles Managed cars (by market segment),0.28369
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,miles,kg CH4,MPV miles Managed cars (by market segment),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,miles,kg CO2,MPV miles Managed cars (by market segment),0.28072
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Diesel,miles,miles,kg N2O,MPV miles Managed cars (by market segment),0.00296
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,km,kg CO2e,MPV km Managed cars (by market segment),0.19351
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,km,kg CH4,MPV km Managed cars (by market segment),0.00031
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,km,kg CO2,MPV km Managed cars (by market segment),0.19284
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,km,km,kg N2O,MPV km Managed cars (by market segment),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,miles,kg CO2e,MPV miles Managed cars (by market segment),0.31144
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,miles,kg CH4,MPV miles Managed cars (by market segment),0.00050
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,miles,kg CO2,MPV miles Managed cars (by market segment),0.31035
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,miles,kg N2O,MPV miles Managed cars (by market segment),0.00059
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,km,kg CO2e,MPV km Managed cars (by market segment),0.18086
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,km,kg CH4,MPV km Managed cars (by market segment),0.00009
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,km,kg CO2,MPV km Managed cars (by market segment),0.17932
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,km,kg N2O,MPV km Managed cars (by market segment),0.00145
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,miles,kg CO2e,MPV miles Managed cars (by market segment),0.29106
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,miles,kg CH4,MPV miles Managed cars (by market segment),0.00014
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,miles,kg CO2,MPV miles Managed cars (by market segment),0.28859
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,miles,kg N2O,MPV miles Managed cars (by market segment),0.00233
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,MPV km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,MPV km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,MPV km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,MPV km Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,MPV miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,MPV miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,MPV miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,MPV miles Managed cars (by market segment),
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,km,kg CO2e,MPV km Managed cars (by market segment),0.06338
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,km,kg CH4,MPV km Managed cars (by market segment),0.00019
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,km,kg CO2,MPV km Managed cars (by market segment),0.06281
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,km,kg N2O,MPV km Managed cars (by market segment),0.00038
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,miles,kg CO2e,MPV miles Managed cars (by market segment),0.10201
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,miles,kg CH4,MPV miles Managed cars (by market segment),0.00031
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,miles,kg CO2,MPV miles Managed cars (by market segment),0.10109
Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,miles,kg N2O,MPV miles Managed cars (by market segment),0.00061
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,km,kg CO2e,Small car km Managed cars (by size),0.13721
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,km,kg CH4,Small car km Managed cars (by size),0.000003
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,km,kg CO2,Small car km Managed cars (by size),0.13537
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,km,kg N2O,Small car km Managed cars (by size),0.00184
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.22082
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,miles,kg CO2,Small car miles Managed cars (by size),0.21785
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00296
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,km,kg CO2e,Small car km Managed cars (by size),0.14836
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,km,kg CH4,Small car km Managed cars (by size),0.00031
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,km,kg CO2,Small car km Managed cars (by size),0.14769
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,km,kg N2O,Small car km Managed cars (by size),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.23877
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00050
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,miles,kg CO2,Small car miles Managed cars (by size),0.23768
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00059
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,km,kg CO2e,Small car km Managed cars (by size),0.10275
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,km,kg CH4,Small car km Managed cars (by size),0.00020
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,km,kg CO2,Small car km Managed cars (by size),0.10168
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,km,kg N2O,Small car km Managed cars (by size),0.00087
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.16538
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00033
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,miles,kg CO2,Small car miles Managed cars (by size),0.16364
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00141
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,km,kg CO2e,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,km,kg CH4,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,km,kg CO2,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,km,kg N2O,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,miles,kg CO2e,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,miles,kg CH4,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,miles,kg CO2,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,miles,kg N2O,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,km,kg CO2e,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,km,kg CH4,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,km,kg CO2,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,km,kg N2O,Small car km Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,miles,kg CO2e,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,miles,kg CH4,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,miles,kg CO2,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,miles,kg N2O,Small car miles Managed cars (by size),
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,km,kg CO2e,Small car km Managed cars (by size),0.14449
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,km,kg CH4,Small car km Managed cars (by size),0.00020
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,km,kg CO2,Small car km Managed cars (by size),0.14342
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,km,kg N2O,Small car km Managed cars (by size),0.00087
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.23254
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00033
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,miles,kg CO2,Small car miles Managed cars (by size),0.23080
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00141
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Small car km Managed cars (by size),0.05860
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Small car km Managed cars (by size),0.00018
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Small car km Managed cars (by size),0.05814
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Small car km Managed cars (by size),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.09431
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00029
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Small car miles Managed cars (by size),0.09357
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00045
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,km,kg CO2e,Small car km Managed cars (by size),0.04637
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,km,kg CH4,Small car km Managed cars (by size),0.00014
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,km,kg CO2,Small car km Managed cars (by size),0.04595
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,km,kg N2O,Small car km Managed cars (by size),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,miles,kg CO2e,Small car miles Managed cars (by size),0.07462
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,miles,kg CH4,Small car miles Managed cars (by size),0.00023
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,miles,kg CO2,Small car miles Managed cars (by size),0.07395
Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,miles,kg N2O,Small car miles Managed cars (by size),0.00044
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,km,kg CO2e,Medium car km Managed cars (by size),0.16637
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,km,kg CH4,Medium car km Managed cars (by size),0.000003
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,km,kg CO2,Medium car km Managed cars (by size),0.16453
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,km,kg N2O,Medium car km Managed cars (by size),0.00184
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.26775
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00001
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.26478
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00296
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,km,kg CO2e,Medium car km Managed cars (by size),0.18659
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,km,kg CH4,Medium car km Managed cars (by size),0.00031
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,km,kg CO2,Medium car km Managed cars (by size),0.18592
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,km,kg N2O,Medium car km Managed cars (by size),0.00036
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.30029
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00050
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.29920
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00059
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,km,kg CO2e,Medium car km Managed cars (by size),0.10698
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,km,kg CH4,Medium car km Managed cars (by size),0.00015
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,km,kg CO2,Medium car km Managed cars (by size),0.10567
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,km,kg N2O,Medium car km Managed cars (by size),0.00116
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.17216
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00023
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.17007
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00186
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,km,kg CO2e,Medium car km Managed cars (by size),0.15935
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,km,kg CH4,Medium car km Managed cars (by size),0.00155
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,km,kg CO2,Medium car km Managed cars (by size),0.15738
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,km,kg N2O,Medium car km Managed cars (by size),0.00042
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.25645
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00250
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.25328
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00067
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,km,kg CO2e,Medium car km Managed cars (by size),0.17847
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,km,kg CH4,Medium car km Managed cars (by size),0.00005
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,km,kg CO2,Medium car km Managed cars (by size),0.17800
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,km,kg N2O,Medium car km Managed cars (by size),0.00042
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.28721
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00008
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.28646
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00067
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,km,kg CO2e,Medium car km Managed cars (by size),0.17571
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,km,kg CH4,Medium car km Managed cars (by size),0.00015
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,km,kg CO2,Medium car km Managed cars (by size),0.17440
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,km,kg N2O,Medium car km Managed cars (by size),0.00116
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.28276
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00023
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.28067
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00186
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Medium car km Managed cars (by size),0.09251
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Medium car km Managed cars (by size),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Medium car km Managed cars (by size),0.09189
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Medium car km Managed cars (by size),0.00034
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.14889
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00045
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.14789
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00055
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,km,kg CO2e,Medium car km Managed cars (by size),0.05563
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,km,kg CH4,Medium car km Managed cars (by size),0.00017
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,km,kg CO2,Medium car km Managed cars (by size),0.05513
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,km,kg N2O,Medium car km Managed cars (by size),0.00033
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,miles,kg CO2e,Medium car miles Managed cars (by size),0.08954
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,miles,kg CH4,Medium car miles Managed cars (by size),0.00028
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,miles,kg CO2,Medium car miles Managed cars (by size),0.08873
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,miles,kg N2O,Medium car miles Managed cars (by size),0.00053
