FR,Languedoc-Roussillon,POULX,43.90798,4.41629,217.128.100.1,7494377
FR,Nord-Pas-de-Calais,LILLE,50.63297,3.05858,217.128.216.1,64193351
FR,Ile-de-France,PARIS,48.85341,2.3488,220.225.159.1,7494377
FR,Ile-de-France,PARIS,48.85341,2.3488,220.225.154.1,7494377
FR,Ile-de-France,PARIS,48.85341,2.3488,220.225.147.1,7494377
FR,Ile-de-France,PARIS,48.85341,2.3488,217.243.192.1,7494377
FR,Ile-de-France,PARIS,48.85341,2.3488,217.212.241.1,7494377
FR,Ile-de-France,PARIS,48.85341,2.3488,217.212.238.1,7494377
CN,Henan,ZHENGZHOU,34.75778,113.64861,223.252.128.1,26870
CN,Shandong,HEZE,35.24306,115.44111,223.250.68.1,33024
CN,Hebei,HANDAN,36.60056,114.46778,223.94.158.1,33024
CN,Shandong,LINYI,35.06306,118.34278,223.99.211.1,26870
CN,Guangdong,ZHONGSHAN,21.32256,110.58291,223.74.208.1,33024
CN,Henan,ZHUMADIAN,32.97944,114.02944,222.141.188.1,26870
CN,Jiangsu,YANCHENG,33.38556,120.12528,223.67.186.1,26870
CN,Shaanxi,XI'AN,34.25833,108.92861,223.255.14.1,33024
CN,Guangdong,MAOMING,21.65,110.9,223.73.107.1,8227582
CN,Jiangxi,SHANGRAO,28.45322,117.9686,223.84.240.1,26870
CN,Hubei,XIANGYANG,32.0422,112.14479,223.76.0.1,26870
CN,Jiangsu,SUQIAN,33.933333,118.283333,223.68.208.1,26870
CN,Guangxi,NANNING,22.81667,108.31667,223.104.90.1,26870
CN,Guangxi,NANNING,22.81667,108.31667,222.218.220.1,26870
CN,Hebei,TANGSHAN,39.63333,118.18333,222.223.31.1,26870
CN,Guangdong,ZHAOQING,23.05116,112.45972,223.210.224.1,8227582
CN,Heilongjiang,HARBIN,45.75,126.65,223.255.8.1,33024
CN,Heilongjiang,HARBIN,45.75,126.65,223.100.184.1,33024
CN,Liaoning,ANSHAN,41.12361,122.99,223.102.118.1,8227582
CN,Jiangsu,HUAI'AN,33.58861,119.01917,223.67.125.1,26870
CN,Fujian,FUQING,25.725,119.37944,222.79.63.1,8227582
CA,Saskatchewan,REGINA,50.452143,-104.610452,216.197.232.1,17400
CA,Quebec,LONGUEUIL,45.53121,-73.51806,216.221.63.1,17400
CA,British Columbia,KELOWNA,49.88307,-119.48568,216.18.38.1,674876
CA,Saskatchewan,MONTREALLAKE,54.0501,-105.76766,142.189.253.1,17400
CA,Ontario,BARRIE,44.40011,-79.66634,216.254.181.1,17400
CA,Manitoba,WINNIPEG,49.8844,-97.14704,216.238.235.1,17400
CA,British Columbia,VANCOUVER,49.24966,-123.11934,216.232.218.1,16789151
CA,British Columbia,VANCOUVER,49.24966,-123.11934,216.232.212.1,16789151
CA,British Columbia,VANCOUVER,49.24966,-123.11934,216.232.213.1,17400
CA,British Columbia,VANCOUVER,49.24966,-123.11934,216.232.209.1,17400
CA,British Columbia,VANCOUVER,49.24966,-123.11934,216.232.210.1,674876
CA,Quebec,POINTE-CLAIRE,45.44868,-73.81669,216.246.249.1,17400
CA,Quebec,DORVAL,45.4473,-73.75335,216.239.83.1,17400
CA,Alberta,CALGARY,51.050743,-114.075952,208.118.125.1,674876
CA,Alberta,CALGARY,51.050743,-114.075952,208.118.121.1,17400
CA,Alberta,CALGARY,51.050743,-114.075952,208.118.113.1,16789151
CA,Alberta,CALGARY,51.050743,-114.075952,208.118.114.1,16789151
CA,Ontario,SCARBOROUGH,43.77223,-79.25666,216.254.221.1,16789151
CA,Alberta,REDDEER,52.26682,-113.802,216.238.237.1,17400
DE,Nordrhein-Westfalen,SANKTAUGUSTIN,50.77538,7.197,217.248.34.1,558087
DE,Bremen,BREMEN,53.07516,8.80777,217.246.30.1,558087
DE,Hessen,GIESSEN,50.58333,8.65,217.247.255.1,558087
DE,Sachsen-Anhalt,HALLE(SAALE),51.5,12.0,217.255.22.1,55164
DE,Schleswig-Holstein,KIEL,54.32133,10.13489,217.248.220.1,558087
DE,Nordrhein-Westfalen,HILDEN,51.16818,6.93093,217.247.166.1,558087
DE,Niedersachsen,DELMENHORST,53.0511,8.63091,217.246.29.1,55164
DE,Hessen,OFFENBACH,50.1006,8.76647,217.251.207.1,558087
DE,Rheinland-Pfalz,KOBLENZ,50.35357,7.57884,217.253.61.1,558087
DE,Bayern,INGOLSTADT,48.76508,11.42372,217.253.44.1,55164
DE,Berlin,NEUSTADT,52.5499,13.19024,217.231.173.1,95894425
DE,Hamburg,HAMBURG,53.57532,10.01534,217.251.168.1,95894425
DE,Hamburg,HAMBURG,53.57532,10.01534,217.251.169.1,95894425
DE,Hamburg,HAMBURG,53.57532,10.01534,217.251.170.1,558087
JP,Kanagawa,ODAWARA,35.25,139.15,223.218.157.1,717511
JP,Kumamoto,KOSHI,32.883,130.783,223.135.179.1,38428
JP,Saitama,WARABI,35.833,139.683,223.135.105.1,38428
JP,Ibaraki,TSUCHIURA,36.067,140.2,223.217.53.1,4388815
JP,Mie,TSU,34.717,136.5,223.135.239.1,53898
JP,Chiba,ICHIKAWA,35.717,139.933,223.219.79.1,4388815
JP,Chiba,ICHIKAWA,35.717,139.933,223.218.200.1,53898
JP,Kanagawa,YAMATO,35.483,139.45,223.218.176.1,53898
JP,Kanagawa,YAMATO,35.483,139.45,223.218.162.1,53898
IT,Emilia-Romagna,BOLOGNA,44.49381,11.33875,217.220.185.1,9423450
IT,Piemonte,IVREA,45.45806,7.87192,217.18.110.1,2491285
IT,Piemonte,IVREA,45.45806,7.87192,213.82.81.1,9423450
IT,Piemonte,TORINO,45.07049,7.68682,217.220.184.1,9423450
IT,Piemonte,TORINO,45.07049,7.68682,217.203.32.1,9423450
IT,Campania,CASERTA,41.08322,14.33493,217.203.62.1,2491285
US,Ohio,TOLEDO,41.66394,-83.55521,216.216.242.1,884685
US,Ohio,TOLEDO,41.66394,-83.55521,216.201.17.1,81330035
US,Ohio,TOLEDO,41.66394,-83.55521,216.197.3.1,3915175
US,Ohio,TOLEDO,41.66394,-83.55521,216.197.4.1,404065
US,Ohio,TOLEDO,41.66394,-83.55521,216.172.16.1,85949
KR,Kyongsang-bukto,CHEONGSONGGUN,36.43351,129.057,222.239.84.1,3885461
KR,Kyongsang-namdo,MIRYANG,35.49333,128.74889,222.104.96.1,682089
KR,Cholla-bukto,JIN-ANGUN,35.79167,127.42528,223.222.80.1,610534
KR,Cholla-namdo,SUNCHUN,34.94808,127.48947,222.239.157.1,682089
KR,Ulsan-gwangyoksi,ULSAN,35.53722,129.31667,223.55.163.1,682089
GB,England,CREWE,53.09787,-2.44161,217.176.224.1,110244
GB,England,PETERBOROUGH,52.57364,-0.24777,213.148.54.1,96062
GB,-,-,51.50853,-0.12574,220.100.128.1,110244
GB,England,DALSTON,51.54599,-0.07579,217.137.8.1,96062
GB,England,EASTLEIGH,50.96667,-1.35,212.196.0.1,96062
BR,Sao Paulo,SANTOS,-23.96083,-46.33361,201.148.112.1,80457181
